"","fgT","frT"
"313",0.323057468429067,2.01778424307718
"314",0.327209715971033,2.02992734140134
"315",0.331403730547576,2.04214351732903
"316",0.335639637637685,2.05443321064389
"317",0.33991755382124,2.06679686377621
"318",0.344237586441994,2.07923492181884
"319",0.348599833262414,2.09174783254322
"320",0.353004382110244,2.10433604641548
"321",0.357451310516642,2.11700001661267
"322",0.361940685345749,2.12974019903911
"323",0.371046986109827,2.1554510379316
"324",0.375663988981229,2.16842261999065
"325",0.380323591345023,2.1814722654982
"326",0.385025800863665,2.19460044424291
"327",0.389770612121872,2.20780762884063
"328",0.394558006192099,2.22109429475144
"329",0.399387950190275,2.23446092029673
"330",0.404260396821628,2.24790798667647
"331",0.414132533955817,2.27504538123599
"332",0.424173733126254,2.30251038626171
"333",0.42925744605725,2.31636697678109
"334",0.439550378735175,2.34433082804464
"335",0.450009482865335,2.37263226699844
"336",0.460633086110326,2.40127536909862
"337",0.471419194401718,2.43026425900138
"338",0.476872472185877,2.44488967693296
"339",0.48789784869638,2.47440509135858
"340",0.499079211631411,2.50427682439316
"341",0.5104132870193,2.53450917761785
"342",0.521896388012112,2.56510650454378
"343",0.52769255256503,2.58054340797064
"344",0.539391320488911,2.61169647342312
"345",0.551227941139992,2.6432256276808
"346",0.563197100265557,2.67513541099638
"347",0.575292963053272,2.7074304184338
"348",0.581386436150494,2.72372383230581
"349",0.593660210535468,2.75660541320082
"350",0.606043649466588,2.78988395003878
"351",0.618528883458241,2.82356423498648
"352",0.63110739731278,2.85765111806316
"353",0.637428789211623,2.87484856552161
"354",0.650129769823742,2.90955456785081
"355",0.662899716982321,2.94467955106552
"356",0.675727612037462,2.98022857322402
"357",0.688601648056241,3.01620675344692
"358",0.695052055383023,3.03435839443568
"359",0.707971356825005,3.07099004549651
"360",0.720903608741592,3.10806392443059
"361",0.727369990846374,3.12676836518616
"362",0.7338339732923,3.14558536994056
"363",0.740293553170864,3.164515616108
"364",0.74674666611295,3.18355978517939
"365",0.753191185123311,3.20271856274687
"366",0.759624919407989,3.2219926385285
"367",0.766045613195381,3.2413827063931
"368",0.772450944551695,3.26088946438519
"369",0.778838524191609,3.28051361475018
"370",0.785205894284991,3.3002558639596
"371",0.791550527260604,3.32011692273655
"372",0.797869824607783,3.34009750608129
"373",0.804161115677135,3.36019833329698
"374",0.810421656481394,3.38042012801557
"375",0.81664862849761,3.40076361822385
